id,x_pos,y_pos,theta,colour
172,0.00960315447438101,-0.04820671360754053,0.8049548457976103,red
173,0.1637788725725551,0.03934244405097054,0.899557083085915,red
174,0.14616974917047051,0.03768768175959908,1.1979748336895883,red
175,-0.04453212664656703,0.11548617984769888,0.7177076005596117,red
176,-0.06183864488383076,0.03385691145029779,1.1337882771818362,red
177,-0.01131644137449414,0.09066833231145649,0.7291246892622965,red
178,0.16650813816306057,0.08427653974444593,0.47823659137394103,red
179,-0.020913792276188753,-0.036869750665508905,1.14817261985346,red
180,-0.11148093088569572,0.008355662678862119,0.6815968010373094,red
181,-0.13286735513688847,0.11266691870550638,1.1763378084759704,red
182,-0.1114508852941599,-0.03866119111741595,0.6596215760861374,red
183,-0.011254135351729172,-0.003868475238184954,0.5443780557875467,red
184,-0.008137609471316448,0.038076911675401504,0.9357603727494627,red
185,-0.10500891612481249,0.030058173929292886,1.001014337223582,red
186,0.1446189390803824,0.08410239528956004,0.8899724124234016,red
187,0.023464286139605467,0.09364062145569874,0.7132077878595828,red
188,0.05953937588427402,0.09064336999008177,0.792655273835122,red
189,-0.0029584325689494817,-0.09893783527609418,0.8862138167640152,red
190,-0.0928636317219455,0.027202284172684,0.91683823489314,red
191,0.1682212522159384,-0.02570817775232298,1.0345993220494245,red
192,0.03423084414416236,0.08945046712201848,0.42769058885268224,red
193,0.05129492455033516,-0.08654448285539756,1.06451283268696,red
194,0.09508517445914375,-0.025723462805364083,0.9123235102841625,red
195,0.020413286603968767,-0.044035609659326014,1.1741753725223796,red
196,0.11958573882165827,0.08642578646353599,0.4980426959273301,red
197,0.015265788546092146,-0.10336472824013626,0.579290209322228,red
198,-0.06185814840914966,0.07085250809827748,0.5257788088506811,red
199,-0.06125706753817875,-0.05363402740172135,0.8403137499099727,red
200,-0.06384393113796508,-0.03097862122194328,0.7524673526761645,red
201,0.025049546975020404,0.030006686559236606,0.42938004452998957,red
202,0.15526464585862695,-0.01825626404464392,0.5437780683040839,red
203,-0.11560474759490798,0.07902461666652644,0.9944799909826135,red
204,-0.05691188504147279,-0.09073963842128213,0.5787496328958628,red
205,0.019049474885217937,0.06071513784403071,0.4341438734094538,red
206,0.09518113313891383,0.1029542504476273,0.7222754765370125,red
207,0.14068110229055666,-0.10319580777766607,0.5906960282473871,red
208,-0.07638969638973775,0.09194516734913116,1.1883750975756637,red
209,0.10426998198119489,0.08839440027914347,0.4827494845824485,red
210,0.11431116958132778,0.05231721044992921,0.840662971997358,red
211,0.04181640848723364,0.09742562379464087,0.9066850074086555,red
212,0.16646250892659212,0.05555026748940822,0.5164661993181897,red
213,0.1279825914594224,-0.018127655057208314,1.154519369365846,red
214,0.099079706692939,-0.0513220771883271,0.4951470664662396,red
215,-0.13004600188913956,0.05524655362024822,0.5246809191254987,red
216,-0.13409086885221405,0.028006461846347586,1.054159903973697,red
217,0.18082702499794376,0.09819718706271385,1.04026415183534,red
218,0.02649953286468351,-0.08223578645983803,0.7116105913875785,red
219,0.03727200465469535,-0.05918694492605753,0.6199512120076001,red
220,0.1654925764073417,0.021452550055611808,0.6919054642111055,red
221,-0.04064704010159417,0.04393488665978368,0.5170593319415456,red
222,0.06074951224625483,0.08534114564380602,0.44091945216294015,red
223,0.17978232743637165,0.09999529630774873,0.6239114305058928,red
224,-0.05203899206623955,0.03708486914074299,0.43863563358977964,red
225,0.1115494413470827,0.055545580082576096,0.8501606726238701,red
226,0.0037467179315723576,-0.10247096567275255,1.059506543381651,red
227,-0.011997428653857806,-0.06912436611344602,0.4484169076126908,red
228,-0.07238973304932989,-0.06107047515987657,0.7544448592574922,red
229,-0.11383991478563374,0.0467061604612084,0.4987296858157496,red
230,-0.03111739514282605,0.08529225612317498,0.8244478335147516,red
231,-0.026253668200550445,0.04156585338057245,0.8027854540880525,red
232,-0.04442366283819674,0.03551194550038167,0.6266677886775134,red
233,0.15076597714881798,-0.009860723820360462,0.988359383358845,red
234,-0.09463528297173349,0.07315324556911257,0.5143336990727214,red
235,0.17908361702809464,-0.058015470467928376,0.8219055435279707,red
236,0.1783656226472625,-0.008982345028688055,0.9125283644289852,red
237,-0.0047984908741324495,-0.02115035737499188,0.48727461761478613,red
238,-0.10787828343526575,0.017208033535141387,0.5688450099690747,red
239,-0.13785470197814537,0.0867579980127704,0.5638682709654257,red
240,-0.10278719422239511,-0.058898813619260026,0.4685626320399286,red
241,0.11986363920404333,-0.08438750152935587,0.5623209147577987,red
242,0.035176233426290365,0.053680925248631994,0.8748696235840872,red
243,-0.03718965864857307,-0.0837152552918144,0.6859888846997936,red
244,0.13467447105426103,0.10672388656564663,0.4414009008470468,red
245,0.17822315741917846,-0.05533988507106408,1.193392909335885,red
246,-0.05034085314343148,-0.07010124835640247,0.9634353111476087,red
247,0.1452224582445278,0.06962161210789869,0.6835212991947036,red
248,0.023774881290103106,0.10962336871793726,0.5423572791674495,red
249,-0.1385052343982267,0.08730210507990055,0.6520478235626852,red
250,-0.054612988845519045,-0.01561132475701782,0.9961024228415815,yellow
251,-0.04589763611729478,-0.025738889336543724,0.550695625880268,yellow
252,-0.09017646289062306,0.1028844118840378,0.9211006454567887,yellow
253,-0.1283203286203339,0.12040942912861113,0.6751903255473506,yellow
254,-0.08564802480081007,-0.030904287798147745,0.7614479294837365,yellow
255,0.03460865225941709,0.0010350719384041862,0.7587710503662515,yellow
256,0.022891402286995793,0.057009766486956215,1.1817541810272396,yellow
257,0.10973757851618851,0.03553984304350155,0.7614442371508421,yellow
258,0.15455498749250215,0.09709928685391933,1.1377185787093032,yellow
259,0.0269664809020769,0.0908882249581372,0.571737265642767,yellow
260,-0.10029801559548017,-0.006062410387995876,1.013069937687161,yellow
261,0.014905234855074084,0.11928874053935346,0.7886573316041767,yellow
262,0.08325658658782728,0.07326150301353118,1.0010710823565394,yellow
263,-0.06696370717720251,0.06446099100069869,0.7335957276149974,yellow
264,-0.09339966051293272,-0.06737537191007742,0.5142337741253575,yellow
265,-0.12509218004518052,0.020496605915852006,0.5224455782392383,yellow
266,0.043729128083915575,0.03313265501611545,0.40495403410009906,yellow
267,-0.07555215222915676,0.10919068589872855,0.5284109501669715,yellow
268,-0.061201738291298075,-0.037642712898317277,0.8066759006279232,yellow
269,-0.06343075132569179,-0.05756418613857878,0.8776983808196457,yellow
270,-0.07325855736562312,0.06749958702312231,0.447355784734738,yellow
271,0.08578804683734573,0.06340408220470245,1.1245387444493726,yellow
272,-0.12908490876504347,0.08236750635018242,1.1429681540253598,yellow
273,0.10216030936037787,-0.03737613410384777,1.1921380068518999,yellow
274,0.040931916830503706,1.05981369998287e-05,0.9650772454318707,yellow
275,-0.07883114942422856,-0.044956638805211446,1.106697995213791,yellow
276,-0.05493616883141905,0.12521309213951587,0.5904461706628006,yellow
277,0.12600624968716798,-0.04024598862162837,1.120684469626683,yellow
278,-0.07287773485294466,0.03507367436857206,1.0229567421207904,yellow
279,-0.05199571928045077,-0.059834601016767464,0.8022610701008971,yellow
280,-0.12842707090968752,0.0250058053022415,0.8391932954638317,yellow
281,-0.07106656412643966,0.10684229575756293,0.41604892868468557,yellow
282,0.13510791668123004,-0.042427099901902354,0.4380108344963602,yellow
283,0.1713070626793233,0.0631411939472934,0.5592611982173018,yellow
284,-0.11372763545912626,0.11666150447584128,1.085855757306316,yellow
285,-0.0006374615300105135,0.05161281761874459,1.1837131910557481,yellow
286,0.18938043547751446,-0.009827697892786091,0.9464814815440016,yellow
287,-0.055783373272272424,-0.05796596725366371,1.0933932904565098,yellow
288,0.07328205394919604,0.01723165094750262,0.9903646199674793,yellow
289,0.0860493185418669,-0.03162551592175361,0.5047702263920091,yellow
290,0.16156932059777016,-0.05114909051190769,0.8922182289734168,yellow
291,-0.07836191008315091,0.07207582733473022,0.44921844613498757,yellow
292,-0.045337520059932274,0.08847224537849685,0.8792899201165778,yellow
293,-0.028300022024134314,-0.09557378299506841,0.4269946599387499,yellow
294,0.17155484220978287,-0.07824118822420661,0.6562237557465884,yellow
295,0.0866338069527409,-0.07131960281125688,0.657940850940451,yellow
296,-0.06552701533773944,0.029629920275223876,1.1391114380746952,yellow
297,0.022865873937885556,0.059577015013248746,0.5883883486452142,yellow
298,0.1871000036732873,-0.03988877185351086,1.1041404255483298,yellow
299,-0.09586712059125985,0.019637825477407556,0.9608322234074498,yellow
300,0.014049594479250554,0.09892766185239954,0.5414819324831475,yellow
301,-0.11094132491071103,-0.03540714326795158,0.46023151167616555,yellow
302,0.08271501404251194,0.12299923499945886,1.188643615099535,yellow
303,0.012064954168956615,0.045515780155827634,1.0834454432731566,yellow
304,-0.12940331294467622,0.10434041294514745,0.972554520180963,yellow
305,-0.07783259382200966,0.028616946369325935,0.886682519409922,yellow
306,0.08051573645394619,0.009555934176328995,0.517028052575438,yellow
307,0.013230480911612635,0.08553143496910937,0.692498004136582,yellow
308,-0.06008055024669598,-0.02282041836727805,0.6197558228569937,yellow
309,0.1354877996407933,-0.09117273229788475,0.9602604876710935,yellow
310,0.0063054253627643775,-0.06938785332938019,0.7511039560088466,yellow
311,0.09498121742449436,-0.06424837606906358,0.5340429622159908,yellow
312,-0.024892564975707437,0.12029574477923927,0.6865671270387693,yellow
313,-0.057525589797943755,0.018701176149706067,0.6306489039043272,yellow
314,-0.13778290703376062,-0.09857768097959346,0.7229292998560369,yellow
315,-0.06382817396162802,0.09133021265941521,0.5420358614569369,yellow
316,-0.05853973874921234,0.1042043327184567,0.7017644038436954,yellow
317,0.08499598639200132,-0.06748271519100163,0.8454533463485226,yellow
318,0.14210328112550505,-0.018060618818408314,1.0197901348488743,yellow
319,0.06111168346345078,-0.008744032014346315,0.9705672318640377,yellow
320,-0.12897002921018647,-0.024700331034488876,0.46987434245058335,yellow
321,0.10045153743402394,0.03222817329297073,0.4713978523771911,yellow
322,0.16288999458152106,0.10805503508747721,0.9324355588856529,yellow
323,0.024821424745756687,-0.02582004923954645,0.5095043389420607,yellow
324,-0.07116612988901058,-0.006317060064677749,0.7100287213374133,yellow
325,0.09348529329711888,-0.007376757408329604,1.0865846434805106,yellow
326,-0.13685244369287897,-0.0712379192279225,0.7033154121214361,yellow
327,-0.019247208252156894,-0.028333795986261456,0.538758704997874,yellow
328,-0.0015993024443883008,0.056097278925947125,0.9704660696472788,yellow
329,-0.11937379760802008,0.06294423371743807,0.6710548858146066,yellow
330,-0.09985072456789595,-0.10189311924621564,0.6046219768442399,yellow
331,-0.1111253428770157,0.01673664505126765,1.0339730197681407,yellow
332,0.08808918268459356,0.006259653032574308,0.6313714361406036,yellow
333,0.16449316956450385,0.12718313886218574,0.9778693725333966,yellow
334,0.11023341395355432,-0.03853113354471255,0.7009345899438175,yellow
335,0.1881255647365118,-0.09671140286394647,0.5554897925784749,yellow
336,0.14795975083897348,0.09100174099648334,1.037101679421037,yellow
337,0.10805945345219428,-0.06932887217133438,0.5224119301998931,yellow
338,-0.0340447686484566,-0.08605065504508164,0.8191992089489555,yellow
339,0.1117546918697094,0.04044575521651278,0.541124078092102,yellow
340,-0.1381656881470376,-0.013340808027619555,0.9921949931455422,yellow
341,0.07234182243025075,-0.019682756892258457,1.1490329233529932,yellow
342,0.17640281798007215,0.0073670405342602385,1.0006851571909343,yellow
343,-0.021982708738302714,-0.09821764123619275,0.4481117738584476,yellow
344,-0.13587298207323867,-0.009004447541965,0.5683762684583357,yellow
345,0.18951624039118517,0.0452722032399554,0.9240515923865625,yellow
346,-0.03501681988692082,0.028346397190801564,0.7683715879809816,yellow
347,-0.05598115721812705,0.025066871919218248,0.8997564196116009,yellow
348,-0.053312030347038214,-0.06556052777105031,1.0281557565755404,yellow
349,0.06659694663046992,0.07959266152753136,1.046536828235746,yellow
350,-0.07102683321019956,-0.0849643250798437,0.5631299566711068,yellow
351,0.05187600796332639,-0.019778712481019645,1.0348744966083427,yellow
352,-0.05176808476344294,-0.007466910224657397,0.8918195150389019,yellow
353,-0.02403232507123046,0.10610903135480987,0.5697816030016202,yellow
354,-0.11024496412032389,0.0603192320880494,0.5818362676257024,yellow
355,-0.0703954405486861,-0.04661919456709157,0.46305071321633245,yellow
356,0.011659795297953107,-0.09569547457772615,0.6625327217148202,yellow
357,-0.04948953314417673,0.11217614725803698,0.7589511632511312,yellow
358,-0.06598278029338542,0.06758608138646527,0.532664411704223,yellow
359,0.11268128007167896,0.12126060075424877,1.1147596890555675,yellow
360,-0.05155851571503833,0.09417528735637581,0.4709668454460547,yellow
361,0.11989616271795087,0.028849564475876,0.8685497586600008,yellow
362,0.03289611161638675,-0.10127549461855195,0.7664901350398161,yellow
363,0.18776679900141216,0.08444481662183884,1.0026780983221724,yellow
364,0.17194965570376555,-0.09137919515945231,0.6838736423364712,yellow
365,0.06703890023079759,0.07294921496141998,0.9183544941147883,yellow
366,0.17765738448193316,0.04854038278682432,0.9339075738105391,yellow
367,-0.11887451920176637,0.08416633967920872,0.6425182377274252,yellow
368,-0.0033496210675949822,0.10979045148886807,0.4848910511317553,yellow
369,0.07448323630978762,-0.05555165034551751,0.6546626504945217,yellow
370,0.13046900488593718,-0.0032358462031064072,0.7652978475440947,yellow
371,-0.13896660138866063,0.004072976638160142,0.899904525809829,yellow
372,-0.05457680251040212,0.06491862269534054,0.9788275046601821,yellow
373,-0.12658856324804166,0.03244438329386973,0.9866066875578527,yellow
374,0.017870635053187783,0.06443727780878761,0.4852720386047691,yellow
375,0.10944456785827059,0.014275782871764342,0.8627032949082865,yellow
376,0.1494111835999887,0.02605946873503484,0.9021207148977417,yellow
377,-0.0032855461263295027,-0.023160352613653512,0.4906914706792296,yellow
378,0.14690225897066364,0.012832175995982242,1.0487629600336676,yellow
379,-0.1314079729718783,-0.09326338700259368,1.1853686813847104,yellow
380,0.1130485833602837,-0.09316559208675007,0.7084804815106568,yellow
381,0.05575133196181395,0.02505419290219174,0.9744672025323179,yellow
382,0.18562884850322356,0.09008830686624997,0.7008775085245793,yellow
383,0.049659323746652356,-0.04942466550329089,1.0809941006710768,yellow
384,-0.07188581936219593,0.07956589087422233,0.9599707027558148,yellow
385,0.03419598084804562,-0.019719604487467846,0.6157585730090471,yellow
386,0.030401160394303267,-0.09180379471314887,0.690628159831587,yellow
387,0.17840989421234135,0.045771230504938976,0.40543945831869205,yellow
388,0.10319078788664823,-0.018998060505493852,0.9275979681493417,yellow
389,0.07345414837201245,0.058688975780665786,1.067448613337894,yellow
390,0.06925789128884649,0.056426932082127734,0.5899933964936808,yellow
391,0.1887790970958738,0.056099883293094344,1.0090307765103237,yellow
392,-0.04217392532901068,0.09192111146365461,0.9691566851320721,yellow
393,0.07722537384182412,0.0435766273362897,0.9211974187345372,yellow
394,-0.008744534630746786,-0.07674621580855617,0.9894516570807627,yellow
395,-0.13270545100838288,0.07790625830752024,0.4644965153990872,yellow
396,-0.028991772504904395,0.07199214916874075,1.0207795346712825,yellow
397,0.01871551104437605,0.0732487719512101,0.849320271215793,yellow
398,-0.026016389357685105,-0.0009119503744427493,1.1707922644497302,yellow
399,0.03237681904118714,0.12139537927653338,0.715694963550163,yellow
400,-0.11979863309245642,0.028895537546529626,1.0826023808557663,yellow
401,0.00138221535736463,0.11351427981950546,1.0727129082436218,yellow
402,0.1258897981133519,0.03656015469707413,1.0045569227390325,yellow
403,0.08675307514337674,-0.007312243056106893,0.5905976114920403,yellow
404,0.0885241354597647,-0.022704875574760586,0.6057273379827095,yellow
405,0.02593377604003952,-0.03221837148306017,0.8416523552021307,yellow
406,-0.1175149525545011,0.015558107987782954,1.0933769695990878,yellow
407,0.08820442443949053,-0.027111542318629556,0.845508977832824,yellow
408,0.1651871119425881,0.003380615107661855,0.7157329857035786,yellow
409,-0.08865316835294626,0.07217333582107821,0.698592683308407,yellow
410,0.07366895954617683,0.04511372993530366,0.5437884539668993,yellow
411,-0.0030967287525481,0.005033450517083038,0.5488458334862673,yellow
412,-0.06336548614610257,-0.07561490571699864,0.5625477578793643,yellow
413,0.08830646543875223,0.003280006550125225,1.10971768606646,yellow
414,0.04787578465986439,0.04880031171216498,0.5602072133382243,yellow
415,-0.08452789137765201,-0.00929993233491605,0.8956726210445802,yellow
416,-0.12201691957639597,0.056107740954163765,1.1450435556550616,yellow
417,-0.11138547206417379,0.01104246124170416,0.7405089106715295,yellow
418,-0.0787923610582392,-0.015004033282651263,0.9581420765046572,yellow
419,-0.11827175578780165,0.1243595991010848,1.0005962485246975,yellow
420,-0.038472347824324404,-0.03034689075959901,0.46510380506362187,yellow
421,-0.13029147425795434,-0.0635686410935365,0.5946183502507012,yellow
422,0.15838255023347278,0.07074082605473742,0.5577233550889622,yellow
423,0.1422791161871136,0.030807451649273065,1.0967305753700936,yellow
424,-0.12558232279118847,0.08855582748730745,0.44664012252814556,yellow
425,0.0318440934473804,0.1050499542624801,1.088941976586263,yellow
426,-0.09352252486747012,0.06428335198549834,0.4366810370180678,yellow
427,-0.11763132794491629,-0.05810652610935291,0.8643867157110353,yellow
